ID$|$Venue$|$Year$|$Title$|$H2$|$H3$|$Ref_ID$|$Cites$|$Author_IDs$|$Authors$|$Abstract
2704$|$1$|$2001$|$Educating Software Engineering Students to Manage Risk$|$Education Papers$|$Practical Software Engineering Education$|$None$|$$|$775,2468$|$barry w. boehm,daniel port$|$None
2705$|$1$|$2001$|$A Formal Approach to ComponentBased Software Engineering Education and Evaluation$|$Education Papers$|$Practical Software Engineering Education$|$None$|$$|$2282,4479,4480,4481,4482$|$murali sitaraman,timothy j. long,bruce w. weide,e. james harner,liqing wang$|$None
2706$|$1$|$2001$|$Corrective Maintenance Maturity Model CM3 Maintainers Education and Training$|$Education Papers$|$Practical Software Engineering Education$|$None$|$$|$1968,4483,4484$|$mira kajko-mattsson,stefan forssander,ulf h. olsson$|$None
2707$|$1$|$2001$|$An Efficient Set of Software Degree Programs for One Domain$|$Degree Programs for Software Engineering Education$|$$|$None$|$$|$4485$|$terry shepard$|$None
2708$|$1$|$2001$|$The Software Factory Combining Undergraduate Computer Science and Software Engineering Education$|$Degree Programs for Software Engineering Education$|$$|$None$|$$|$4486,4487,4488$|$john d. tvedt,roseanne tesoriero tvedt,kevin a. gary$|$None
2709$|$1$|$2001$|$Academic Software Engineering What Is and What Could Be Results of the First Annual Survey for International SE Programs$|$Degree Programs for Software Engineering Education$|$$|$None$|$$|$4489,4200,4490$|$kenneth l. modesitt,donald j. bagert,laurie honour werth$|$None
2710$|$1$|$2001$|$Software Engineering and the Internet$|$Plenary Sessions$|$$|$None$|$$|$4491$|$daniel sabbah$|$None
2711$|$1$|$2001$|$The ComingofAge of Software Architecture Research$|$Plenary Sessions$|$$|$None$|$$|$3184$|$mary m. shaw$|$None
2712$|$1$|$2001$|$Tolerating Inconsistency Revisited$|$Plenary Sessions$|$$|$None$|$$|$4085$|$robert m. balzer$|$None
2713$|$1$|$2001$|$Software Engineering Challenges A CIOs Perspective$|$Plenary Sessions$|$$|$None$|$$|$4492$|$bernd voigt$|$None
2714$|$1$|$2001$|$Reuse That Pays$|$Plenary Sessions$|$$|$None$|$$|$1776$|$linda m. northrop$|$None
2715$|$1$|$2001$|$ProcessCentered Software Engineering Environments Academic and Industrial Perspectives$|$Challenges and Achievements in Software Engineering$|$$|$None$|$$|$4085,4493$|$robert m. balzer,volker gruhn$|$None
2716$|$1$|$2001$|$Specification and Modeling An Academic Perspective$|$Challenges and Achievements in Software Engineering$|$$|$None$|$$|$3483$|$manfred broy$|$None
2717$|$1$|$2001$|$Specification and Modeling An Industrial Perspective$|$Challenges and Achievements in Software Engineering$|$$|$None$|$$|$3768$|$bran selic$|$None
2718$|$1$|$2001$|$Software Engineering Body of Knowledge SWEBOK$|$Panels$|$$|$None$|$$|$4494,4200,3461,3184,4495,3739$|$peter freeman,donald j. bagert,hossein saiedian,mary m. shaw,robert dupuis,j. barrie thompson$|$None
2719$|$1$|$2001$|$Impact Project Panel Determining the Impact of Software Engineering Research Upon Practice$|$Panels$|$$|$None$|$$|$2518$|$leon j. osterweil$|$None
2720$|$1$|$2001$|$Software Engineering Research Agendas Panel SERA What Cant We Do But Need to Learn How to Do$|$Panels$|$$|$None$|$$|$686,3483,4496,1214,2518,4216$|$h. dieter rombach,manfred broy,michael evangelist,ali mili,leon j. osterweil,david lorge parnas$|$None
2721$|$1$|$2001$|$Panel Perspectives on Software Engineering$|$Panels$|$$|$None$|$$|$2250,4497,380,4498,376$|$david notkin,marc donner,michael d. ernst,michael m. gorlick,jim whitehead$|$None
2722$|$1$|$2001$|$UML for Software Engineers$|$Tutorials$|$$|$None$|$$|$1973,4499$|$robert b. france,cris kobryn$|$None
2723$|$1$|$2001$|$The Intertwining Between Risk and Project Management$|$Tutorials$|$$|$None$|$$|$4500$|$karol fruhauf$|$None
2724$|$1$|$2001$|$Methods of ComponentBased Software Engineering Essential Concepts and Classroom Experience$|$Tutorials$|$$|$None$|$$|$4232$|$kurt c. wallnau$|$None
2725$|$1$|$2001$|$From Use Cases to Code  Rigorous Software Development with UML$|$Tutorials$|$$|$None$|$$|$3947$|$albert zundorf$|$None
2726$|$1$|$2001$|$OPEN A Flexible OOCBD Process for SoftwareIntensive Systems Development a UML Exposition$|$Tutorials$|$$|$None$|$$|$4501,4502$|$houman younessi,brian henderson-sellers$|$None
2727$|$1$|$2001$|$Describing Software Architecture with UML$|$Tutorials$|$$|$None$|$$|$1779,3768,4371$|$philippe kruchten,bran selic,wojtek kozaczynski$|$None
2728$|$1$|$2001$|$Software Product Lines and Software Architecture Design$|$Tutorials$|$$|$None$|$$|$416$|$jan bosch$|$None
2729$|$1$|$2001$|$How to Do Inspections When There is No Time$|$Tutorials$|$$|$None$|$$|$4485,2653$|$terry shepard,diane kelly$|$None
2730$|$1$|$2001$|$EasyWinWin A GroupwareSupported Nethodology for Requirements Negotiation$|$Tutorials$|$$|$None$|$$|$775,452,4503$|$barry w. boehm,paul grunbacher,robert o. briggs$|$None
2731$|$1$|$2001$|$Tutorial on Fundamental Concepts for Practical Software Architecture$|$Tutorials$|$$|$None$|$$|$4373$|$alexander ran$|$None
2732$|$1$|$2001$|$An Introduction to Java 2 Micro Edition J2ME Java in Small Things$|$Tutorials$|$$|$None$|$$|$4504$|$james white$|$None
2733$|$1$|$2001$|$Improving Software Inspections by Using Reading Techniques$|$Tutorials$|$$|$None$|$$|$256,4098,2450$|$forrest shull,ioana rus,victor r. basili$|$None
2734$|$1$|$2001$|$Mining Components for a Software Architecture and a Product Line the Options Analysis for Reengineering OAR Method$|$Tutorials$|$$|$None$|$$|$2870,2458,4505$|$dennis b. smith,liam o'brien,john bergey$|$None
2735$|$1$|$2001$|$HyperJTM MultiDimensional Separation of Concerns for JavaTM$|$Tutorials$|$$|$None$|$$|$3913,2504$|$peri l. tarr,harold ossher$|$None
2736$|$1$|$2001$|$Enterprise JavaBean Architecture and Design Issues$|$Tutorials$|$$|$None$|$$|$4504$|$james white$|$None
2737$|$1$|$2001$|$State Event Time and Diagram in System Modeling$|$Tutorials$|$$|$None$|$$|$38$|$jin song dong$|$None
2738$|$1$|$2001$|$From UML to Java Building a 3Tier Architecture Case Study$|$Tutorials$|$$|$None$|$$|$4506$|$timothy d. korson$|$None
2739$|$1$|$2001$|$Designing Concurrent Distributed and RealTime Applications with UML$|$Tutorials$|$$|$None$|$$|$3515$|$hassan gomaa$|$None
2740$|$1$|$2001$|$Using Transformation Systems for Software Maintenance and Reengineering$|$Tutorials$|$$|$None$|$$|$4064$|$ira d. baxter$|$None
2741$|$1$|$2001$|$Effective Software Architecture Design From Global Analysis to UML Descriptions$|$Tutorials$|$$|$None$|$$|$1429,3860,4507,4508$|$robert l. nord,daniel j. paulish,dilip soni,christine hofmeister$|$None
2742$|$1$|$2001$|$Bridging the RequirementsDesign Gap in Dynamic Systems with Use Case Maps UCMs$|$Tutorials$|$$|$None$|$$|$3150,3149$|$daniel amyot,gunter mussbacher$|$None
2743$|$1$|$2001$|$Introduction to the Attribute Driven Design Method$|$Tutorials$|$$|$None$|$$|$4509,1886$|$felix bachmann,leonard j. bass$|$None
2744$|$1$|$2001$|$2nd International Workshop on Living with Inconsistency$|$Workshops$|$$|$None$|$$|$1163,1278$|$steve m. easterbrook,marsha chechik$|$None
2745$|$1$|$2001$|$4th ICSE Workshop on Software Engineering over the Internet$|$Workshops$|$$|$None$|$$|$3002$|$frank maurer$|$None
2746$|$1$|$2001$|$Second ICSE Workshop on Software Product Lines Economics Architectures and Applications$|$Workshops$|$$|$None$|$$|$4233,492$|$peter knauber,giancarlo succi$|$None
2747$|$1$|$2001$|$The Second International Workshop on Automated Program Analysis Testing and Verification$|$Workshops$|$$|$None$|$$|$4510,2179,1742$|$nigel tracey,john penix,willem visser$|$None
2748$|$1$|$2001$|$Workshop on Software Engineering and Mobility$|$Workshops$|$$|$None$|$$|$4312,2263$|$gruia-catalin roman,gian pietro picco$|$None
2749$|$1$|$2001$|$ECSE Workshop on Software Visualization$|$Workshops$|$$|$None$|$$|$4511,2172,4073$|$wim de pauw,steven p. reiss,john t. stasko$|$None
2750$|$1$|$2001$|$Generative Techniques for Product Lines$|$Workshops$|$$|$None$|$$|$4512,386,1474,4513$|$gregory butler,don s. batory,krzysztof czarnecki,ulrich w. eisenecker$|$None
2751$|$1$|$2001$|$SEMINAL Software Engineering Using Metaheuristic INnovative Algorithms$|$Workshops$|$$|$None$|$$|$179,4514$|$mark harman,bryan f. jones$|$None
2752$|$1$|$2001$|$From Software Requirements to Architectures$|$Workshops$|$$|$None$|$$|$4228,298$|$jaelson castro,jeffrey kramer$|$None
2753$|$1$|$2001$|$3rd International Workshop on NetCentric Computing NCC 2001 Theme Migrating to the Web$|$Workshops$|$$|$None$|$$|$2576,2089,2618,3564,3938$|$jens h. weber-jahnke,kostas kontogiannis,eleni stroulia,scott r. tilley,kenny wong$|$None
2754$|$1$|$2001$|$Workshop to Consider Global Aspects of Software Engineering Professionalism$|$Workshops$|$$|$None$|$$|$3739,3740$|$j. barrie thompson,helen m. edwards$|$None
2755$|$1$|$2001$|$Third International Workshop on EconomicsDriven Software Engineering Research$|$Workshops$|$$|$None$|$$|$749,3184,775,2250,3746$|$kevin j. sullivan,mary m. shaw,barry w. boehm,david notkin,warren harrison$|$None
2756$|$1$|$2001$|$4th ICSE Workshop on ComponentBased Software Engineering Component Certification and System Prediction$|$Workshops$|$$|$None$|$$|$2210,1266,4218,4232$|$ivica crnkovic,heinz w. schmidt,judith a. stafford,kurt c. wallnau$|$None
2757$|$1$|$2001$|$SCM10 Tenth International Workshop on Software Configuration Management New Practices New Challenges and New Boundaries$|$Workshops$|$$|$None$|$$|$929$|$andre van der hoek$|$None
2758$|$1$|$2001$|$XML Technologies and Software Engineering$|$Workshops$|$$|$None$|$$|$4394,3236,582$|$cecilia mascolo,wolfgang emmerich,anthony finkelstein$|$None
2759$|$1$|$2001$|$Describing Software Architecture with UML$|$Workshops$|$$|$None$|$$|$1779,3768,4371,4515,1783$|$philippe kruchten,bran selic,wojtek kozaczynski,grant larsen,alan w. brown$|$None
2760$|$1$|$2001$|$Workshop on Advanced Separation of Concerns in Software Engineering$|$Workshops$|$$|$None$|$$|$3913,2504$|$peri l. tarr,harold ossher$|$None
2761$|$1$|$2001$|$1st Workshop on Open Source Software Engineering$|$Workshops$|$$|$None$|$$|$3933,47,929$|$joseph feller,brian fitzgerald,andre van der hoek$|$None
2762$|$1$|$2001$|$Visualizaiton an Interpretation of Analysis Results within the Context of Formalized UML Diagrams$|$Doctoral Symposium$|$$|$None$|$$|$4516$|$laura a. campbell$|$None
2763$|$1$|$2001$|$Modeling and Controlling the Software Test Process$|$Doctoral Symposium$|$$|$None$|$$|$4517$|$joao w. cangussu$|$None
2764$|$1$|$2001$|$Using Software Component Generators to Contstruct a MetaWeaver Framework$|$Doctoral Symposium$|$$|$None$|$$|$834$|$jeffrey g. gray$|$None
2765$|$1$|$2001$|$Supporting the Deployment of ObjectOriented Frameworks$|$Doctoral Symposium$|$$|$None$|$$|$4518$|$daqing hou$|$None
2766$|$1$|$2001$|$Model Checking Distributd Objects Design$|$Doctoral Symposium$|$$|$None$|$$|$4377$|$nima kaveh$|$None
2767$|$1$|$2001$|$Web Engineering Device Independent Web Services$|$Doctoral Symposium$|$$|$None$|$$|$4519$|$engin kirda$|$None
2768$|$1$|$2001$|$Evolving Legacy Systems Using Feature Engineering and CBSE$|$Doctoral Symposium$|$$|$None$|$$|$4321$|$alok mehta$|$None
2769$|$1$|$2001$|$Design and Evaluation of the Mobile Agent Architecture for Distributed Consistency Management$|$Doctoral Symposium$|$$|$None$|$$|$4520$|$danila smolko$|$None
2770$|$1$|$2001$|$Reuse of Verificatino Efforts and Incomplete Specifications in a Formalized Iterative and Incremental Software Process$|$Doctoral Symposium$|$$|$None$|$$|$4521,3967$|$rebeca p. diaz redondo,jose j. pazos arias$|$None
2771$|$1$|$2001$|$Traceability for System Families$|$Doctoral Symposium$|$$|$None$|$$|$4522$|$detlef streitferdt$|$None
2772$|$1$|$2001$|$David L Parnas Symposium$|$David L. Parnas Symposium$|$$|$None$|$$|$4523,1417$|$daniel hoffman,david m. weiss$|$None
2773$|$1$|$2001$|$New Software Engineering Faculty Symposium$|$New Software Engineering Faculty Symposium$|$$|$None$|$$|$2518,4524,3938$|$leon j. osterweil,gabriel m. silberman,kenny wong$|$None
2774$|$1$|$2001$|$Model Processing Tools in UML$|$Formal Research Demonstrations$|$Software Architecture$|$None$|$$|$4525,4526,4527,3166,4528$|$johannes koskinen,jari peltonen,petri selonen,tarja systa,kai koskimies$|$None
2775$|$1$|$2001$|$HyperJTM MultiDimensional Separation of Concerns for JavaTM$|$Formal Research Demonstrations$|$Software Architecture$|$None$|$$|$2504,3913$|$harold ossher,peri l. tarr$|$None
2776$|$1$|$2001$|$ArchitectureOriented Programming Using FRED$|$Formal Research Demonstrations$|$Software Architecture$|$None$|$$|$4529,4530,4528,4531,4532,4533$|$markku hakala,juha hautamaki,kai koskimies,jukka paakki,antti viljamaa,jukka viljamaa$|$None
2777$|$1$|$2001$|$CodeWeb Data Mining Library Reuse Patterns$|$Reuse and Integration$|$$|$None$|$$|$3799$|$amir michail$|$None
2778$|$1$|$2001$|$Holmes An Intelligent System to Support Software Product Line Development$|$Reuse and Integration$|$$|$None$|$$|$492,4534,490$|$giancarlo succi,jason yip,witold pedrycz$|$None
2779$|$1$|$2001$|$Babel Representing Business Rules in XML for Application Integration$|$Reuse and Integration$|$$|$None$|$$|$4535,2618$|$huaxin zhang,eleni stroulia$|$None
2780$|$1$|$2001$|$JMOCHA A Model Checking Tool that Exploits Design Structure$|$Verification and Maintnenance$|$$|$None$|$$|$4536,4537,4538,4014,4539,4540,3398,4541,247$|$rajeev alur,luca de alfaro,radu grosu,thomas a. henzinger,m. kang,christoph meyer,rupak majumdar,freddy y. c. mang,bow-yaw wang$|$None
2781$|$1$|$2001$|$Maintenance Support Tools for JAVA Programs CCFinder and JAAT$|$Verification and Maintnenance$|$$|$None$|$$|$4542,4543,4544,4104,2045$|$toshihiro kamiya,fumiaki ohata,kazuhiro kondou,shinji kusumoto,katsuro inoue$|$None
2782$|$1$|$2001$|$Using OCLQueries for Debugging C$|$Verification and Maintnenance$|$$|$None$|$$|$4545,4546$|$chanika hobatr,brian a. malloy$|$None
2783$|$1$|$2000$|$Is the new economy socially sustainable abstract of invited presentation$|$Invited Presentations$|$$|$None$|$$|$4547$|$manuel castells$|$None
2784$|$1$|$2000$|$The future of software abstract of invited presentation$|$Invited Presentations$|$$|$None$|$$|$4548$|$grady booch$|$None
2785$|$1$|$2000$|$Dot com versus bricks and mortar  the impact of portal technology abstract of invited presentation$|$Invited Presentations$|$$|$None$|$$|$4549$|$chris horn$|$None
2786$|$1$|$2000$|$Requirements engineering in the year 00 a research perspective$|$Invited Presentations$|$$|$None$|$$|$297$|$axel van lamsweerde$|$None
2787$|$1$|$2000$|$A case study demands on componentbased development$|$Components and COTS$|$$|$None$|$$|$2210,4550$|$ivica crnkovic,magnus e. larsson$|$None
2788$|$1$|$2000$|$Investigating and improving a COTSbased software development$|$Components and COTS$|$$|$None$|$$|$1404,2218,4551,2450,4552,4553$|$maurizio morisio,carolyn b. seaman,amy t. parra,victor r. basili,steve e. kraft,steven e. condon$|$None
2789$|$1$|$2000$|$PPT a COTS integration case study$|$Components and COTS$|$$|$None$|$$|$4554,4555$|$l. david balk,ann kedia$|$None
2790$|$1$|$2000$|$Supporting diversity with component frameworks as architectural elements$|$Software Architecture and Product Families$|$$|$None$|$$|$4556$|$jan gerben wijnstra$|$None
2791$|$1$|$2000$|$Requirements engineering for product families$|$Software Architecture and Product Families$|$$|$None$|$$|$4557,4558$|$juha kuusela,juha savolainen$|$None
2792$|$1$|$2000$|$Extending requirement specifications using analogy$|$Software Architecture and Product Families$|$$|$None$|$$|$4559$|$yusuf pisan$|$None
2793$|$1$|$2000$|$Its engineering Jim  but not as we know it software engineering  solution to the software crisis or part of the problem$|$New Perspectives on Software Engineering$|$$|$None$|$$|$4560$|$antony bryant$|$None
2794$|$1$|$2000$|$Producing more reliable software mature software engineering process vs stateoftheart technology$|$New Perspectives on Software Engineering$|$$|$None$|$$|$4561$|$james c. widmaier$|$None
2795$|$1$|$2000$|$Improving problemoriented mailing list archives with MCS$|$Data Analysis$|$$|$None$|$$|$4562$|$robert s. brewer$|$None
2796$|$1$|$2000$|$Broadspectrum studies of log file analysis$|$Data Analysis$|$$|$None$|$$|$1670,1482$|$jamie andrews,yingjun zhang$|$None
2797$|$1$|$2000$|$Multivariate visualization in observationbased testing$|$Testing I$|$$|$None$|$$|$3844,2167,4563$|$david leon,andy podgurski,lee j. white$|$None
2798$|$1$|$2000$|$An empirical study of regression test application frequency$|$Testing I$|$$|$None$|$$|$4282,2131,1464$|$jung-min kim,adam a. porter,gregg rothermel$|$None
2799$|$1$|$2000$|$Testing levels for objectoriented software$|$Testing I$|$$|$None$|$$|$2498,4564,2987,4565$|$yvan labiche,pascale thevenod-fosse,helene waeselynck,m.-h. durand$|$None
2800$|$1$|$2000$|$Software evolution in componentware using requirementsassurances contracts$|$Evolution and Reuse$|$$|$None$|$$|$4566$|$andreas rausch$|$None
